location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
IT0761A,Milano,IT,2020-06-12T06:00:00Z,2020-06-12T08:00:00+02:00,no2,55.28484,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-12T05:00:00Z,2020-06-12T07:00:00+02:00,no2,41.837807,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-12T04:00:00Z,2020-06-12T06:00:00+02:00,no2,31.334908,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-12T03:00:00Z,2020-06-12T05:00:00+02:00,no2,25.381794,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-12T02:00:00Z,2020-06-12T04:00:00+02:00,no2,23.89546,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-12T01:00:00Z,2020-06-12T03:00:00+02:00,no2,29.01073,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-12T00:00:00Z,2020-06-12T02:00:00+02:00,no2,44.327995,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T23:00:00Z,2020-06-12T01:00:00+02:00,no2,60.701008,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T22:00:00Z,2020-06-12T00:00:00+02:00,no2,39.78859,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T21:00:00Z,2020-06-11T23:00:00+02:00,no2,45.350018,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T20:00:00Z,2020-06-11T22:00:00+02:00,no2,28.657951,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T19:00:00Z,2020-06-11T21:00:00+02:00,no2,32.043056,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T18:00:00Z,2020-06-11T20:00:00+02:00,no2,42.50705,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T17:00:00Z,2020-06-11T19:00:00+02:00,no2,30.452963,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T16:00:00Z,2020-06-11T18:00:00+02:00,no2,20.284683,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T15:00:00Z,2020-06-11T17:00:00+02:00,no2,35.664207,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T14:00:00Z,2020-06-11T16:00:00+02:00,no2,33.664272,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T13:00:00Z,2020-06-11T15:00:00+02:00,no2,39.453968,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T12:00:00Z,2020-06-11T14:00:00+02:00,no2,46.159325,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T11:00:00Z,2020-06-11T13:00:00+02:00,no2,46.151546,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T10:00:00Z,2020-06-11T12:00:00+02:00,no2,54.190193,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T09:00:00Z,2020-06-11T11:00:00+02:00,no2,67.9485,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T08:00:00Z,2020-06-11T10:00:00+02:00,no2,76.596725,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T07:00:00Z,2020-06-11T09:00:00+02:00,no2,75.15968,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T06:00:00Z,2020-06-11T08:00:00+02:00,no2,56.597378,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T05:00:00Z,2020-06-11T07:00:00+02:00,no2,30.006805,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T04:00:00Z,2020-06-11T06:00:00+02:00,no2,21.809925,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T03:00:00Z,2020-06-11T05:00:00+02:00,no2,17.903439,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-11T02:00:00Z,2020-06-11T04:00:00+02:00,no2,19.937096,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T22:00:00Z,2020-06-11T00:00:00+02:00,no2,41.62251,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T21:00:00Z,2020-06-10T23:00:00+02:00,no2,32.081963,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T20:00:00Z,2020-06-10T22:00:00+02:00,no2,31.669527,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T19:00:00Z,2020-06-10T21:00:00+02:00,no2,26.025091,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T18:00:00Z,2020-06-10T20:00:00+02:00,no2,28.331116,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T17:00:00Z,2020-06-10T19:00:00+02:00,no2,20.826818,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T16:00:00Z,2020-06-10T18:00:00+02:00,no2,20.803474,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T15:00:00Z,2020-06-10T17:00:00+02:00,no2,40.28144,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T14:00:00Z,2020-06-10T16:00:00+02:00,no2,34.54362,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T13:00:00Z,2020-06-10T15:00:00+02:00,no2,26.21964,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T12:00:00Z,2020-06-10T14:00:00+02:00,no2,31.539831,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T11:00:00Z,2020-06-10T13:00:00+02:00,no2,33.0521,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T10:00:00Z,2020-06-10T12:00:00+02:00,no2,38.146618,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T09:00:00Z,2020-06-10T11:00:00+02:00,no2,36.7407,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T08:00:00Z,2020-06-10T10:00:00+02:00,no2,40.95068,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T07:00:00Z,2020-06-10T09:00:00+02:00,no2,44.600365,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T06:00:00Z,2020-06-10T08:00:00+02:00,no2,24.022566,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T05:00:00Z,2020-06-10T07:00:00+02:00,no2,19.71142,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T04:00:00Z,2020-06-10T06:00:00+02:00,no2,19.013649,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T03:00:00Z,2020-06-10T05:00:00+02:00,no2,19.719204,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T02:00:00Z,2020-06-10T04:00:00+02:00,no2,17.880093,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T01:00:00Z,2020-06-10T03:00:00+02:00,no2,24.84744,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-10T00:00:00Z,2020-06-10T02:00:00+02:00,no2,38.792515,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T23:00:00Z,2020-06-10T01:00:00+02:00,no2,38.3256,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T22:00:00Z,2020-06-10T00:00:00+02:00,no2,35.952137,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T21:00:00Z,2020-06-09T23:00:00+02:00,no2,24.38053,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T20:00:00Z,2020-06-09T22:00:00+02:00,no2,30.564505,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T19:00:00Z,2020-06-09T21:00:00+02:00,no2,26.805874,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T18:00:00Z,2020-06-09T20:00:00+02:00,no2,21.234068,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T17:00:00Z,2020-06-09T19:00:00+02:00,no2,21.947405,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T16:00:00Z,2020-06-09T18:00:00+02:00,no2,13.597482,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T15:00:00Z,2020-06-09T17:00:00+02:00,no2,19.83593,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T14:00:00Z,2020-06-09T16:00:00+02:00,no2,30.289545,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T13:00:00Z,2020-06-09T15:00:00+02:00,no2,36.16484,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T12:00:00Z,2020-06-09T14:00:00+02:00,no2,34.053364,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T11:00:00Z,2020-06-09T13:00:00+02:00,no2,36.47093,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T10:00:00Z,2020-06-09T12:00:00+02:00,no2,31.794033,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T09:00:00Z,2020-06-09T11:00:00+02:00,no2,43.89481,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T08:00:00Z,2020-06-09T10:00:00+02:00,no2,58.851524,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T07:00:00Z,2020-06-09T09:00:00+02:00,no2,58.047398,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T06:00:00Z,2020-06-09T08:00:00+02:00,no2,45.440804,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T05:00:00Z,2020-06-09T07:00:00+02:00,no2,25.148338,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T04:00:00Z,2020-06-09T06:00:00+02:00,no2,19.33011,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T03:00:00Z,2020-06-09T05:00:00+02:00,no2,16.383383,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T02:00:00Z,2020-06-09T04:00:00+02:00,no2,17.527315,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-09T01:00:00Z,2020-06-09T03:00:00+02:00,no2,17.843779,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-04T02:00:00Z,2020-06-04T04:00:00+02:00,no2,27.874578,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-04T01:00:00Z,2020-06-04T03:00:00+02:00,no2,30.219507,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-04T00:00:00Z,2020-06-04T02:00:00+02:00,no2,20.007132,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T23:00:00Z,2020-06-04T01:00:00+02:00,no2,28.639793,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T22:00:00Z,2020-06-04T00:00:00+02:00,no2,28.201418,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T21:00:00Z,2020-06-03T23:00:00+02:00,no2,20.979864,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T20:00:00Z,2020-06-03T22:00:00+02:00,no2,15.343211,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T19:00:00Z,2020-06-03T21:00:00+02:00,no2,16.100641,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T18:00:00Z,2020-06-03T20:00:00+02:00,no2,16.170681,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T17:00:00Z,2020-06-03T19:00:00+02:00,no2,17.685547,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T16:00:00Z,2020-06-03T18:00:00+02:00,no2,16.634998,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T15:00:00Z,2020-06-03T17:00:00+02:00,no2,17.428745,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T14:00:00Z,2020-06-03T16:00:00+02:00,no2,30.004211,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T13:00:00Z,2020-06-03T15:00:00+02:00,no2,24.385717,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T12:00:00Z,2020-06-03T14:00:00+02:00,no2,23.6646,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T11:00:00Z,2020-06-03T13:00:00+02:00,no2,22.9357,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T10:00:00Z,2020-06-03T12:00:00+02:00,no2,37.677113,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T09:00:00Z,2020-06-03T11:00:00+02:00,no2,42.255432,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T08:00:00Z,2020-06-03T10:00:00+02:00,no2,65.92004,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T07:00:00Z,2020-06-03T09:00:00+02:00,no2,34.87046,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T06:00:00Z,2020-06-03T08:00:00+02:00,no2,53.38607,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T05:00:00Z,2020-06-03T07:00:00+02:00,no2,51.42245,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T04:00:00Z,2020-06-03T06:00:00+02:00,no2,27.467329,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T03:00:00Z,2020-06-03T05:00:00+02:00,no2,17.480623,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T02:00:00Z,2020-06-03T04:00:00+02:00,no2,18.427416,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T01:00:00Z,2020-06-03T03:00:00+02:00,no2,20.995424,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-03T00:00:00Z,2020-06-03T02:00:00+02:00,no2,26.357119,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T23:00:00Z,2020-06-03T01:00:00+02:00,no2,32.393238,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T22:00:00Z,2020-06-03T00:00:00+02:00,no2,20.175737,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T21:00:00Z,2020-06-02T23:00:00+02:00,no2,12.212313,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T20:00:00Z,2020-06-02T22:00:00+02:00,no2,18.645308,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T19:00:00Z,2020-06-02T21:00:00+02:00,no2,14.401607,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T18:00:00Z,2020-06-02T20:00:00+02:00,no2,11.141014,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T17:00:00Z,2020-06-02T19:00:00+02:00,no2,12.383513,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T16:00:00Z,2020-06-02T18:00:00+02:00,no2,10.889398,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T15:00:00Z,2020-06-02T17:00:00+02:00,no2,10.738951,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T14:00:00Z,2020-06-02T16:00:00+02:00,no2,10.580719,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T13:00:00Z,2020-06-02T15:00:00+02:00,no2,10.386173,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T12:00:00Z,2020-06-02T14:00:00+02:00,no2,16.409323,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T11:00:00Z,2020-06-02T13:00:00+02:00,no2,16.206995,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T10:00:00Z,2020-06-02T12:00:00+02:00,no2,23.802078,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T09:00:00Z,2020-06-02T11:00:00+02:00,no2,23.711288,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T08:00:00Z,2020-06-02T10:00:00+02:00,no2,24.313087,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T03:00:00Z,2020-06-02T05:00:00+02:00,no2,34.33351,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T02:00:00Z,2020-06-02T04:00:00+02:00,no2,38.31004,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T01:00:00Z,2020-06-02T03:00:00+02:00,no2,43.50053,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
IT0761A,Milano,IT,2020-06-02T00:00:00Z,2020-06-02T02:00:00+02:00,no2,32.800488,µg/m³,45.44917,9.1825,"[{""url"":""http://www.eea.europa.eu/themes/air/air-quality"",""name"":""EEA""}]"
